transaction_id,timestamp,transaction_type,product_id,quantity,performed_by,status,note
TX002780,2025-10-23T18:08:00,sale,P0033,1,cashier,success,order=ORD001060
TX002781,2025-10-23T18:08:00,sale,P0063,2,cashier,success,order=ORD001060
TX002782,2025-10-23T18:08:00,sale,P0045,4,cashier,success,order=ORD001060
TX002783,2025-10-23T18:08:00,sale,P0067,5,cashier,success,order=ORD001060
TX002784,2025-10-23T18:08:00,sale,P0064,3,cashier,success,order=ORD001060
TX002785,2025-10-23T20:41:00,sale,P0050,5,cashier,success,order=ORD000069
TX002786,2025-10-23T22:05:00,sale,P0085,2,cashier,success,order=ORD000261
TX002787,2025-10-23T22:05:00,sale,P0029,1,cashier,success,order=ORD000261
TX002788,2025-10-23T22:05:00,sale,P0079,4,cashier,success,order=ORD000261
TX002789,2025-10-23T22:05:00,sale,P0089,5,cashier,success,order=ORD000261
TX002790,2025-10-24T17:17:00,sale,P0049,9,cashier,success,order=ORD000631
TX002791,2025-10-24T17:17:00,sale,P0087,10,cashier,success,order=ORD000631
TX002792,2025-10-24T17:17:00,sale,P0039,24,cashier,success,order=ORD000631
TX002793,2025-10-24T17:17:00,sale,P0023,12,cashier,success,order=ORD000631
TX002794,2025-10-25T04:41:00,sale,P0058,12,cashier,success,order=ORD000459
TX002795,2025-10-25T17:50:00,sale,P0083,11,cashier,success,order=ORD000916
TX002796,2025-10-25T17:50:00,sale,P0021,2,cashier,success,order=ORD000916
TX002797,2025-10-25T17:50:00,sale,P0062,10,cashier,success,order=ORD000916
TX002798,2025-10-25T19:34:00,sale,P0026,2,cashier,success,order=ORD000883
TX002799,2025-10-25T19:34:00,sale,P0011,4,cashier,success,order=ORD000883
TX002800,2025-10-25T19:34:00,sale,P0022,2,cashier,success,order=ORD000883
TX002801,2025-10-26T03:04:00,sale,P0026,24,cashier,success,order=ORD000940
TX002802,2025-10-26T03:04:00,sale,P0017,25,cashier,success,order=ORD000940
TX002803,2025-10-26T03:04:00,sale,P0002,24,cashier,success,order=ORD000940
TX002804,2025-10-26T04:40:00,sale,P0069,3,cashier,success,order=ORD000303
TX002805,2025-10-26T04:40:00,sale,P0040,3,cashier,success,order=ORD000303
TX002806,2025-10-26T04:40:00,sale,P0026,3,cashier,success,order=ORD000303
TX002807,2025-10-26T23:14:00,sale,P0075,16,cashier,success,order=ORD000833
TX002808,2025-10-26T23:14:00,sale,P0087,27,cashier,success,order=ORD000833
TX002809,2025-10-26T23:14:00,sale,P0011,27,cashier,success,order=ORD000833
TX002810,2025-10-27T17:00:00,sale,P0078,3,cashier,success,order=ORD001197
TX002811,2025-10-27T17:00:00,sale,P0079,2,cashier,success,order=ORD001197
TX002812,2025-10-27T17:56:00,sale,P0044,17,cashier,success,order=ORD000865
TX002813,2025-10-27T17:56:00,sale,P0070,27,cashier,success,order=ORD000865
TX002814,2025-10-27T20:16:00,sale,P0038,5,cashier,success,order=ORD000225
TX002815,2025-10-27T20:16:00,sale,P0033,3,cashier,success,order=ORD000225
TX002816,2025-10-27T20:16:00,sale,P0006,4,cashier,success,order=ORD000225
TX002817,2025-10-27T20:16:00,sale,P0060,1,cashier,success,order=ORD000225
TX002818,2025-10-27T20:16:00,sale,P0069,2,cashier,success,order=ORD000225
TX002819,2025-10-27T20:16:00,sale,P0051,5,cashier,success,order=ORD000225
TX002820,2025-10-27T22:40:00,sale,P0012,28,cashier,success,order=ORD000587
TX002821,2025-10-27T22:40:00,sale,P0047,7,cashier,success,order=ORD000587
TX002822,2025-10-28T04:37:00,sale,P0009,1,cashier,success,order=ORD000712
TX002823,2025-10-28T04:37:00,sale,P0079,4,cashier,success,order=ORD000712
TX002824,2025-10-28T04:37:00,sale,P0089,5,cashier,success,order=ORD000712
TX002825,2025-10-28T04:44:00,sale,P0035,20,cashier,success,order=ORD001143
TX002826,2025-10-28T04:44:00,sale,P0048,11,cashier,success,order=ORD001143
TX002827,2025-10-28T18:20:00,sale,P0012,3,cashier,success,order=ORD000810
TX002828,2025-10-28T18:20:00,sale,P0079,1,cashier,success,order=ORD000810
TX002829,2025-10-28T18:20:00,sale,P0033,3,cashier,success,order=ORD000810
TX002830,2025-10-28T18:20:00,sale,P0006,5,cashier,success,order=ORD000810
TX002831,2025-10-28T18:20:00,sale,P0064,5,cashier,success,order=ORD000810
TX002832,2025-10-28T18:20:00,sale,P0049,2,cashier,success,order=ORD000810
TX002833,2025-10-28T19:06:00,sale,P0053,6,cashier,success,order=ORD000444
TX002834,2025-10-28T20:46:00,sale,P0079,3,cashier,success,order=ORD000489
TX002835,2025-10-28T20:46:00,sale,P0008,4,cashier,success,order=ORD000489
TX002836,2025-10-28T21:23:00,sale,P0058,1,cashier,success,order=ORD000677
TX002837,2025-10-28T21:23:00,sale,P0083,4,cashier,success,order=ORD000677
TX002838,2025-10-29T00:22:00,sale,P0077,11,cashier,success,order=ORD000169
TX002839,2025-10-29T00:22:00,sale,P0083,5,cashier,success,order=ORD000169
TX002840,2025-10-29T20:36:00,sale,P0008,6,cashier,success,order=ORD000721
TX002841,2025-10-29T22:23:00,sale,P0028,18,cashier,success,order=ORD000977
TX002842,2025-10-29T22:23:00,sale,P0063,5,cashier,success,order=ORD000977
TX002843,2025-10-29T22:23:00,sale,P0016,30,cashier,success,order=ORD000977
TX002844,2025-10-30T03:54:00,sale,P0042,5,cashier,success,order=ORD000214
TX002845,2025-10-30T03:54:00,sale,P0045,5,cashier,success,order=ORD000214
TX002846,2025-10-30T04:33:00,sale,P0089,5,cashier,success,order=ORD000005
TX002847,2025-10-30T04:33:00,sale,P0027,1,cashier,success,order=ORD000005
TX002848,2025-10-30T19:44:00,sale,P0089,11,cashier,success,order=ORD000997
TX002849,2025-10-30T19:44:00,sale,P0086,16,cashier,success,order=ORD000997
TX002850,2025-10-30T19:44:00,sale,P0035,27,cashier,success,order=ORD000997
TX002851,2025-10-30T19:44:00,sale,P0073,5,cashier,success,order=ORD000997
TX002852,2025-10-30T20:12:00,sale,P0055,4,cashier,success,order=ORD000687
TX002853,2025-10-30T20:12:00,sale,P0079,1,cashier,success,order=ORD000687
TX002854,2025-10-30T20:12:00,sale,P0089,3,cashier,success,order=ORD000687
TX002855,2025-10-31T04:33:00,sale,P0028,1,cashier,success,order=ORD000589
TX002856,2025-10-31T04:33:00,sale,P0087,3,cashier,success,order=ORD000589
TX002857,2025-11-01T01:17:00,sale,P0067,4,cashier,success,order=ORD000666
TX002858,2025-11-01T01:17:00,sale,P0084,1,cashier,success,order=ORD000666
TX002859,2025-11-01T01:17:00,sale,P0019,4,cashier,success,order=ORD000666
TX002860,2025-11-01T01:17:00,sale,P0002,4,cashier,success,order=ORD000666
TX002861,2025-11-01T01:17:00,sale,P0011,5,cashier,success,order=ORD000666
TX002862,2025-11-01T16:35:00,sale,P0071,1,cashier,success,order=ORD000963
TX002863,2025-11-01T16:35:00,sale,P0025,1,cashier,success,order=ORD000963
TX002864,2025-11-02T17:22:00,sale,P0048,4,cashier,success,order=ORD000689
TX002865,2025-11-02T17:22:00,sale,P0036,3,cashier,success,order=ORD000689
TX002866,2025-11-02T17:22:00,sale,P0016,4,cashier,success,order=ORD000689
TX002867,2025-11-02T20:04:00,sale,P0006,5,cashier,success,order=ORD000389
TX002868,2025-11-02T20:04:00,sale,P0043,1,cashier,success,order=ORD000389
TX002869,2025-11-02T22:46:00,sale,P0027,4,cashier,success,order=ORD001156
TX002870,2025-11-03T01:15:00,sale,P0069,1,cashier,success,order=ORD000430
TX002871,2025-11-03T01:15:00,sale,P0051,2,cashier,success,order=ORD000430
TX002872,2025-11-03T01:15:00,sale,P0011,5,cashier,success,order=ORD000430
TX002873,2025-11-04T01:40:00,sale,P0064,11,cashier,success,order=ORD000219
TX002874,2025-11-04T21:21:00,sale,P0050,4,cashier,success,order=ORD000571
TX002875,2025-11-04T21:40:00,sale,P0059,26,cashier,success,order=ORD000476
TX002876,2025-11-04T21:40:00,sale,P0088,15,cashier,success,order=ORD000476
TX002877,2025-11-04T21:40:00,sale,P0029,23,cashier,success,order=ORD000476
TX002878,2025-11-04T23:45:00,sale,P0064,3,cashier,success,order=ORD000190
TX002879,2025-11-04T23:45:00,sale,P0010,2,cashier,success,order=ORD000190
TX002880,2025-11-04T23:45:00,sale,P0069,4,cashier,success,order=ORD000190
TX002881,2025-11-04T23:45:00,sale,P0051,5,cashier,success,order=ORD000190
TX002882,2025-11-05T00:00:00,sale,P0067,5,cashier,success,order=ORD000577
TX002883,2025-11-05T01:28:00,sale,P0056,6,cashier,success,order=ORD000442
TX002884,2025-11-05T01:28:00,sale,P0052,14,cashier,success,order=ORD000442
TX002885,2025-11-05T01:28:00,sale,P0059,18,cashier,success,order=ORD000442
TX002886,2025-11-05T01:28:00,sale,P0006,26,cashier,success,order=ORD000442
TX002887,2025-11-05T01:28:00,sale,P0043,6,cashier,success,order=ORD000442
TX002888,2025-11-05T17:59:00,sale,P0026,28,cashier,success,order=ORD000084
TX002889,2025-11-05T17:59:00,sale,P0089,13,cashier,success,order=ORD000084
TX002890,2025-11-05T17:59:00,sale,P0086,15,cashier,success,order=ORD000084
TX002891,2025-11-05T17:59:00,sale,P0045,29,cashier,success,order=ORD000084
TX002892,2025-11-05T17:59:00,sale,P0078,24,cashier,success,order=ORD000084
TX002893,2025-11-05T17:59:00,sale,P0079,18,cashier,success,order=ORD000084
TX002894,2025-11-05T18:00:00,sale,P0019,20,cashier,success,order=ORD000956
TX002895,2025-11-05T18:00:00,sale,P0038,16,cashier,success,order=ORD000956
TX002896,2025-11-06T01:13:00,sale,P0072,11,cashier,success,order=ORD001045
TX002897,2025-11-06T01:13:00,sale,P0010,10,cashier,success,order=ORD001045
TX002898,2025-11-06T03:17:00,sale,P0035,3,cashier,success,order=ORD000806
TX002899,2025-11-06T03:52:00,sale,P0029,2,cashier,success,order=ORD000383
TX002900,2025-11-06T03:52:00,sale,P0061,2,cashier,success,order=ORD000383
TX002901,2025-11-06T04:40:00,sale,P0042,5,cashier,success,order=ORD000736
TX002902,2025-11-06T18:24:00,sale,P0083,1,cashier,success,order=ORD000317
TX002903,2025-11-06T18:24:00,sale,P0050,3,cashier,success,order=ORD000317
TX002904,2025-11-06T18:24:00,sale,P0088,3,cashier,success,order=ORD000317
TX002905,2025-11-06T18:50:00,sale,P0087,4,cashier,success,order=ORD000336
TX002906,2025-11-06T18:50:00,sale,P0084,4,cashier,success,order=ORD000336
TX002907,2025-11-06T18:50:00,sale,P0052,4,cashier,success,order=ORD000336
TX002908,2025-11-07T01:40:00,sale,P0045,2,cashier,success,order=ORD000189
TX002909,2025-11-07T01:40:00,sale,P0019,7,cashier,success,order=ORD000189
TX002910,2025-11-07T03:30:00,sale,P0019,2,cashier,success,order=ORD001129
TX002911,2025-11-07T03:30:00,sale,P0052,1,cashier,success,order=ORD001129
TX002912,2025-11-07T03:30:00,sale,P0057,4,cashier,success,order=ORD001129
TX002913,2025-11-08T17:52:00,sale,P0003,3,cashier,success,order=ORD000937
TX002914,2025-11-08T17:52:00,sale,P0017,4,cashier,success,order=ORD000937
TX002915,2025-11-08T17:52:00,sale,P0040,2,cashier,success,order=ORD000937
TX002916,2025-11-08T17:52:00,sale,P0028,1,cashier,success,order=ORD000937
TX002917,2025-11-08T17:52:00,sale,P0068,4,cashier,success,order=ORD000937
TX002918,2025-11-08T17:52:00,sale,P0043,5,cashier,success,order=ORD000937
TX002919,2025-11-08T19:53:00,sale,P0078,5,cashier,success,order=ORD001128
TX002920,2025-11-08T19:53:00,sale,P0079,5,cashier,success,order=ORD001128
TX002921,2025-11-08T19:53:00,sale,P0040,2,cashier,success,order=ORD001128
TX002922,2025-11-08T19:53:00,sale,P0020,3,cashier,success,order=ORD001128
TX002923,2025-11-08T20:21:00,sale,P0083,4,cashier,success,order=ORD000815
TX002924,2025-11-08T21:14:00,sale,P0002,20,cashier,success,order=ORD001036
TX002925,2025-11-08T21:14:00,sale,P0038,20,cashier,success,order=ORD001036
TX002926,2025-11-08T21:14:00,sale,P0078,9,cashier,success,order=ORD001036
TX002927,2025-11-08T21:14:00,sale,P0079,17,cashier,success,order=ORD001036
TX002928,2025-11-08T21:14:00,sale,P0015,7,cashier,success,order=ORD001036
TX002929,2025-11-08T21:14:00,sale,P0016,27,cashier,success,order=ORD001036
TX002930,2025-11-09T00:02:00,sale,P0027,12,cashier,success,order=ORD001010
TX002931,2025-11-09T00:02:00,sale,P0077,9,cashier,success,order=ORD001010
TX002932,2025-11-09T00:02:00,sale,P0086,12,cashier,success,order=ORD001010
TX002933,2025-11-09T04:55:00,sale,P0051,4,cashier,success,order=ORD000582
TX002934,2025-11-09T04:55:00,sale,P0060,3,cashier,success,order=ORD000582
TX002935,2025-11-09T04:55:00,sale,P0038,1,cashier,success,order=ORD000582
TX002936,2025-11-09T16:22:00,sale,P0075,2,cashier,success,order=ORD000495
TX002937,2025-11-09T16:22:00,sale,P0002,5,cashier,success,order=ORD000495
TX002938,2025-11-09T16:22:00,sale,P0036,4,cashier,success,order=ORD000495
TX002939,2025-11-09T16:22:00,sale,P0077,2,cashier,success,order=ORD000495
TX002940,2025-11-09T22:21:00,sale,P0075,16,cashier,success,order=ORD000945
TX002941,2025-11-10T02:24:00,sale,P0045,15,cashier,success,order=ORD000001
TX002942,2025-11-10T02:24:00,sale,P0029,24,cashier,success,order=ORD000001
TX002943,2025-11-10T20:36:00,sale,P0009,18,cashier,success,order=ORD001158
TX002944,2025-11-10T20:36:00,sale,P0015,5,cashier,success,order=ORD001158
TX002945,2025-11-10T20:36:00,sale,P0010,27,cashier,success,order=ORD001158
TX002946,2025-11-11T02:17:00,sale,P0056,29,cashier,success,order=ORD000951
TX002947,2025-11-11T04:44:00,sale,P0026,3,cashier,success,order=ORD000245
TX002948,2025-11-11T04:44:00,sale,P0067,11,cashier,success,order=ORD000245
TX002949,2025-11-11T04:44:00,sale,P0037,11,cashier,success,order=ORD000245
TX002950,2025-11-11T20:34:00,sale,P0085,2,cashier,success,order=ORD001086
TX002951,2025-11-12T01:15:00,sale,P0060,5,cashier,success,order=ORD000202
TX002952,2025-11-12T01:15:00,sale,P0029,5,cashier,success,order=ORD000202
TX002953,2025-11-12T01:15:00,sale,P0085,1,cashier,success,order=ORD000202
TX002954,2025-11-12T01:15:00,sale,P0087,2,cashier,success,order=ORD000202
TX002955,2025-11-12T01:15:00,sale,P0035,1,cashier,success,order=ORD000202
TX002956,2025-11-12T01:25:00,sale,P0029,5,cashier,success,order=ORD000107
TX002957,2025-11-12T01:25:00,sale,P0056,1,cashier,success,order=ORD000107
TX002958,2025-11-12T01:25:00,sale,P0072,2,cashier,success,order=ORD000107
TX002959,2025-11-12T01:25:00,sale,P0040,2,cashier,success,order=ORD000107
TX002960,2025-11-12T01:25:00,sale,P0020,2,cashier,success,order=ORD000107
TX002961,2025-11-12T04:29:00,sale,P0023,3,cashier,success,order=ORD000714
TX002962,2025-11-12T04:29:00,sale,P0036,5,cashier,success,order=ORD000714
TX002963,2025-11-12T04:29:00,sale,P0025,3,cashier,success,order=ORD000714
TX002964,2025-11-12T04:29:00,sale,P0056,5,cashier,success,order=ORD000714
TX002965,2025-11-12T04:29:00,sale,P0029,4,cashier,success,order=ORD000714
TX002966,2025-11-12T23:44:00,sale,P0040,4,cashier,success,order=ORD000275
TX002967,2025-11-12T23:44:00,sale,P0022,5,cashier,success,order=ORD000275
TX002968,2025-11-13T20:03:00,sale,P0087,2,cashier,success,order=ORD000268
TX002969,2025-11-13T20:03:00,sale,P0007,12,cashier,success,order=ORD000268
TX002970,2025-11-13T22:52:00,sale,P0016,30,cashier,success,order=ORD000733
TX002971,2025-11-14T21:31:00,sale,P0079,23,cashier,success,order=ORD000232
TX002972,2025-11-14T21:31:00,sale,P0025,21,cashier,success,order=ORD000232
TX002973,2025-11-14T21:31:00,sale,P0017,22,cashier,success,order=ORD000232
TX002974,2025-11-14T21:31:00,sale,P0070,16,cashier,success,order=ORD000232
TX002975,2025-11-14T23:11:00,sale,P0074,3,cashier,success,order=ORD000445
TX002976,2025-11-15T00:12:00,sale,P0018,4,cashier,success,order=ORD000590
TX002977,2025-11-15T00:12:00,sale,P0019,1,cashier,success,order=ORD000590
TX002978,2025-11-15T00:12:00,sale,P0015,5,cashier,success,order=ORD000590
TX002979,2025-11-15T00:12:00,sale,P0016,3,cashier,success,order=ORD000590
TX002980,2025-11-15T00:12:00,sale,P0079,5,cashier,success,order=ORD000590
TX002981,2025-11-15T18:29:00,sale,P0087,4,cashier,success,order=ORD001165
TX002982,2025-11-15T18:29:00,sale,P0012,5,cashier,success,order=ORD001165
TX002983,2025-11-15T18:29:00,sale,P0085,5,cashier,success,order=ORD001165
TX002984,2025-11-15T19:19:00,sale,P0002,5,cashier,success,order=ORD001074
TX002985,2025-11-15T19:19:00,sale,P0052,3,cashier,success,order=ORD001074
TX002986,2025-11-15T19:19:00,sale,P0059,5,cashier,success,order=ORD001074
TX002987,2025-11-15T19:19:00,sale,P0032,5,cashier,success,order=ORD001074
TX002988,2025-11-15T19:33:00,sale,P0026,15,cashier,success,order=ORD000938
TX002989,2025-11-15T19:33:00,sale,P0088,20,cashier,success,order=ORD000938
TX002990,2025-11-15T19:33:00,sale,P0084,28,cashier,success,order=ORD000938
TX002991,2025-11-15T19:33:00,sale,P0028,6,cashier,success,order=ORD000938
TX002992,2025-11-17T02:37:00,sale,P0029,1,cashier,success,order=ORD000034
TX002993,2025-11-17T02:37:00,sale,P0089,5,cashier,success,order=ORD000034
TX002994,2025-11-17T02:37:00,sale,P0086,4,cashier,success,order=ORD000034
TX002995,2025-11-17T03:37:00,sale,P0033,1,cashier,success,order=ORD000255
TX002996,2025-11-17T03:37:00,sale,P0008,1,cashier,success,order=ORD000255
TX002997,2025-11-17T04:14:00,sale,P0002,5,cashier,success,order=ORD001138
TX002998,2025-11-17T04:14:00,sale,P0011,12,cashier,success,order=ORD001138
TX002999,2025-11-17T17:21:00,sale,P0025,6,cashier,success,order=ORD000710
TX003000,2025-11-17T17:21:00,sale,P0088,21,cashier,success,order=ORD000710
TX003001,2025-11-17T22:16:00,sale,P0055,5,cashier,success,order=ORD001028
TX003002,2025-11-17T22:16:00,sale,P0048,5,cashier,success,order=ORD001028
TX003003,2025-11-17T22:35:00,sale,P0039,5,cashier,success,order=ORD000809
TX003004,2025-11-18T17:31:00,sale,P0032,23,cashier,success,order=ORD000139
TX003005,2025-11-18T17:31:00,sale,P0006,8,cashier,success,order=ORD000139
TX003006,2025-11-18T17:31:00,sale,P0050,21,cashier,success,order=ORD000139
TX003007,2025-11-19T22:27:00,sale,P0035,1,cashier,success,order=ORD000205
TX003008,2025-11-19T22:27:00,sale,P0012,5,cashier,success,order=ORD000205
TX003009,2025-11-20T03:32:00,sale,P0008,5,cashier,success,order=ORD000646
TX003010,2025-11-20T03:32:00,sale,P0061,1,cashier,success,order=ORD000646
TX003011,2025-11-20T03:32:00,sale,P0082,2,cashier,success,order=ORD000646
TX003012,2025-11-20T04:27:00,sale,P0084,1,cashier,success,order=ORD001188
TX003013,2025-11-20T04:27:00,sale,P0006,5,cashier,success,order=ORD001188
TX003014,2025-11-21T01:24:00,sale,P0002,4,cashier,success,order=ORD000329
TX003015,2025-11-21T01:24:00,sale,P0011,2,cashier,success,order=ORD000329
TX003016,2025-11-21T01:24:00,sale,P0017,3,cashier,success,order=ORD000329
TX003017,2025-11-21T17:38:00,sale,P0084,2,cashier,success,order=ORD000686
TX003018,2025-11-21T17:38:00,sale,P0045,4,cashier,success,order=ORD000686
TX003019,2025-11-21T17:38:00,sale,P0072,1,cashier,success,order=ORD000686
TX003020,2025-11-21T18:46:00,sale,P0019,2,cashier,success,order=ORD000993
TX003021,2025-11-21T20:15:00,sale,P0015,5,cashier,success,order=ORD000113
TX003022,2025-11-21T20:15:00,sale,P0016,4,cashier,success,order=ORD000113
TX003023,2025-11-21T20:15:00,sale,P0034,3,cashier,success,order=ORD000113
TX003024,2025-11-22T01:35:00,sale,P0039,4,cashier,success,order=ORD000540
TX003025,2025-11-22T18:15:00,sale,P0026,5,cashier,success,order=ORD000841
TX003026,2025-11-22T18:15:00,sale,P0071,2,cashier,success,order=ORD000841
TX003027,2025-11-22T20:09:00,sale,P0085,6,cashier,success,order=ORD000866
TX003028,2025-11-23T01:18:00,sale,P0045,3,cashier,success,order=ORD000797
TX003029,2025-11-23T01:18:00,sale,P0026,2,cashier,success,order=ORD000797
TX003030,2025-11-23T01:18:00,sale,P0038,1,cashier,success,order=ORD000797
TX003031,2025-11-23T17:06:00,sale,P0058,15,cashier,success,order=ORD000114
TX003032,2025-11-23T17:06:00,sale,P0032,5,cashier,success,order=ORD000114
TX003033,2025-11-23T17:06:00,sale,P0005,12,cashier,success,order=ORD000114
TX003034,2025-11-23T19:22:00,sale,P0027,11,cashier,success,order=ORD001183
TX003035,2025-11-23T19:22:00,sale,P0079,11,cashier,success,order=ORD001183
TX003036,2025-11-23T19:22:00,sale,P0078,6,cashier,success,order=ORD001183
TX003037,2025-11-23T22:27:00,sale,P0083,4,cashier,success,order=ORD000601
TX003038,2025-11-23T22:27:00,sale,P0082,3,cashier,success,order=ORD000601
TX003039,2025-11-24T01:22:00,sale,P0062,11,cashier,success,order=ORD000257
TX003040,2025-11-24T01:22:00,sale,P0049,7,cashier,success,order=ORD000257
TX003041,2025-11-24T01:22:00,sale,P0009,7,cashier,success,order=ORD000257
TX003042,2025-11-24T01:22:00,sale,P0073,12,cashier,success,order=ORD000257
TX003043,2025-11-24T01:22:00,sale,P0074,7,cashier,success,order=ORD000257
TX003044,2025-11-24T17:17:00,sale,P0059,3,cashier,success,order=ORD000597
TX003045,2025-11-24T17:17:00,sale,P0083,4,cashier,success,order=ORD000597
TX003046,2025-11-24T17:17:00,sale,P0039,2,cashier,success,order=ORD000597
TX003047,2025-11-24T17:17:00,sale,P0087,5,cashier,success,order=ORD000597
TX003048,2025-11-24T19:44:00,sale,P0055,4,cashier,success,order=ORD000448
TX003049,2025-11-24T20:05:00,sale,P0059,1,cashier,success,order=ORD000463
TX003050,2025-11-24T20:53:00,sale,P0035,5,cashier,success,order=ORD001020
TX003051,2025-11-24T20:53:00,sale,P0023,1,cashier,success,order=ORD001020
TX003052,2025-11-24T20:53:00,sale,P0025,2,cashier,success,order=ORD001020
TX003053,2025-11-25T00:21:00,sale,P0077,12,cashier,success,order=ORD000750
TX003054,2025-11-25T00:21:00,sale,P0008,26,cashier,success,order=ORD000750
TX003055,2025-11-25T02:27:00,sale,P0067,2,cashier,success,order=ORD000118
TX003056,2025-11-25T02:27:00,sale,P0039,1,cashier,success,order=ORD000118
TX003057,2025-11-25T03:14:00,sale,P0063,5,cashier,success,order=ORD000477
TX003058,2025-11-25T03:14:00,sale,P0045,2,cashier,success,order=ORD000477
TX003059,2025-11-25T03:14:00,sale,P0003,3,cashier,success,order=ORD000477
TX003060,2025-11-26T03:50:00,sale,P0010,2,cashier,success,order=ORD000276
TX003061,2025-11-26T18:35:00,sale,P0045,2,cashier,success,order=ORD000925
TX003062,2025-11-26T18:35:00,sale,P0086,1,cashier,success,order=ORD000925
TX003063,2025-11-26T18:35:00,sale,P0046,4,cashier,success,order=ORD000925
TX003064,2025-11-26T18:35:00,sale,P0035,3,cashier,success,order=ORD000925
TX003065,2025-11-26T20:27:00,sale,P0078,3,cashier,success,order=ORD000171
TX003066,2025-11-26T20:27:00,sale,P0079,5,cashier,success,order=ORD000171
TX003067,2025-11-26T20:27:00,sale,P0019,3,cashier,success,order=ORD000171
TX003068,2025-11-26T20:27:00,sale,P0028,4,cashier,success,order=ORD000171
TX003069,2025-11-26T20:27:00,sale,P0046,3,cashier,success,order=ORD000171
TX003070,2025-11-27T01:56:00,sale,P0019,3,cashier,success,order=ORD000910
TX003071,2025-11-27T01:56:00,sale,P0030,2,cashier,success,order=ORD000910
TX003072,2025-11-27T04:48:00,sale,P0073,3,cashier,success,order=ORD000479
TX003073,2025-11-27T04:48:00,sale,P0074,2,cashier,success,order=ORD000479
TX003074,2025-11-27T16:19:00,sale,P0005,2,cashier,success,order=ORD000025
TX003075,2025-11-27T16:19:00,sale,P0033,3,cashier,success,order=ORD000025
TX003076,2025-11-27T16:19:00,sale,P0006,3,cashier,success,order=ORD000025
TX003077,2025-11-27T16:19:00,sale,P0084,4,cashier,success,order=ORD000025
TX003078,2025-11-27T16:40:00,sale,P0009,20,cashier,success,order=ORD000981
TX003079,2025-11-27T16:40:00,sale,P0035,27,cashier,success,order=ORD000981
TX003080,2025-11-27T16:58:00,sale,P0058,2,cashier,success,order=ORD000083
TX003081,2025-11-27T16:58:00,sale,P0022,4,cashier,success,order=ORD000083
TX003082,2025-11-27T16:58:00,sale,P0067,3,cashier,success,order=ORD000083
TX003083,2025-11-27T17:52:00,sale,P0073,5,cashier,success,order=ORD000991
TX003084,2025-11-27T17:52:00,sale,P0074,1,cashier,success,order=ORD000991
TX003085,2025-11-27T17:52:00,sale,P0041,2,cashier,success,order=ORD000991
TX003086,2025-11-27T17:52:00,sale,P0042,5,cashier,success,order=ORD000991
TX003087,2025-11-27T22:06:00,sale,P0013,1,cashier,success,order=ORD000542
TX003088,2025-11-27T22:06:00,sale,P0068,1,cashier,success,order=ORD000542
TX003089,2025-11-27T22:06:00,sale,P0043,5,cashier,success,order=ORD000542
TX003090,2025-11-27T22:06:00,sale,P0009,1,cashier,success,order=ORD000542
TX003091,2025-11-28T00:38:00,sale,P0018,2,cashier,success,order=ORD000854
TX003092,2025-11-28T00:38:00,sale,P0019,5,cashier,success,order=ORD000854
TX003093,2025-11-28T00:38:00,sale,P0035,1,cashier,success,order=ORD000854
TX003094,2025-11-28T22:12:00,sale,P0009,22,cashier,success,order=ORD000555
TX003095,2025-11-28T22:12:00,sale,P0033,11,cashier,success,order=ORD000555
TX003096,2025-11-29T04:07:00,sale,P0029,9,cashier,success,order=ORD000901
TX003097,2025-11-29T04:07:00,sale,P0037,16,cashier,success,order=ORD000901
TX003098,2025-11-29T04:07:00,sale,P0058,26,cashier,success,order=ORD000901
TX003099,2025-11-29T04:07:00,sale,P0060,20,cashier,success,order=ORD000901
TX003100,2025-11-29T04:34:00,sale,P0005,1,cashier,success,order=ORD000670
TX003101,2025-11-29T04:34:00,sale,P0003,1,cashier,success,order=ORD000670
TX003102,2025-11-29T04:34:00,sale,P0015,5,cashier,success,order=ORD000670
TX003103,2025-11-29T21:50:00,sale,P0005,2,cashier,success,order=ORD000054
TX003104,2025-11-29T23:47:00,sale,P0052,3,cashier,success,order=ORD000341
TX003105,2025-11-29T23:47:00,sale,P0019,4,cashier,success,order=ORD000341
TX003106,2025-11-29T23:47:00,sale,P0068,1,cashier,success,order=ORD000341
TX003107,2025-11-29T23:47:00,sale,P0043,5,cashier,success,order=ORD000341
TX003108,2025-11-29T23:47:00,sale,P0032,5,cashier,success,order=ORD000341
TX003109,2025-11-29T23:47:00,sale,P0006,3,cashier,success,order=ORD000341
TX003110,2025-11-30T20:14:00,sale,P0008,2,cashier,success,order=ORD000732
TX003111,2025-11-30T20:14:00,sale,P0057,1,cashier,success,order=ORD000732
TX003112,2025-11-30T20:14:00,sale,P0035,2,cashier,success,order=ORD000732
TX003113,2025-11-30T20:14:00,sale,P0042,4,cashier,success,order=ORD000732
TX003114,2025-11-30T20:14:00,sale,P0087,2,cashier,success,order=ORD000732
TX003115,2025-12-01T18:07:00,sale,P0074,1,cashier,success,order=ORD000398
TX003116,2025-12-01T18:07:00,sale,P0067,4,cashier,success,order=ORD000398
TX003117,2025-12-01T23:26:00,sale,P0038,2,cashier,success,order=ORD000122
TX003118,2025-12-01T23:26:00,sale,P0077,2,cashier,success,order=ORD000122
TX003119,2025-12-01T23:26:00,sale,P0083,4,cashier,success,order=ORD000122
